Format Version,1.23,Take Name,linear_t1_slow_may_12,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-12 06.47.17.599 PM,Total Frames in Take,3302,Total Exported Frames,3302,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
670,6.700000,0.000057,-0.000125,0.000356,1.000000,0.321167,0.078751,0.036503,0.000596,-0.177711,0.063949,-0.429664,0.822291,0.565929,0.062103,-0.470629,0.821653,0.620772,0.071736,0.513351,0.777108,-0.121789,0.069652,0.552776,0.792200,0.515729,0.103543,-0.038000,0.860504,0.524071,0.101526,0.091184,0.000000,-0.007036,0.314330,-0.017599,0.949125,0.153940,0.096623,-0.251077,0.000935,0.254947,0.138191,-0.223734,0.798572,0.234826,0.137452,-0.318721,0.449691,0.191007,0.073613,-0.258321,0.883627,0.032882,0.135151,-0.172201,0.904233,0.128315,0.137792,-0.192251,0.713758,0.106535,0.136272,-0.294494,0.853972,0.128732,0.039147,-0.190991,0.733146,0.238367,0.044527,-0.318233,0.861105,0.107265,0.041442,-0.294349,0.344650,0.258718,0.045000,-0.223726,0.662480,0.011745,0.134268,-0.274825,0.705113,,,,,,,,,,0.254371,0.138138,-0.223256,0.258723,0.045713,-0.224607,0.011360,0.134801,-0.275479,0.233322,0.136889,-0.317253,0.190861,0.073867,-0.258527,0.033197,0.135246,-0.171881,0.129023,0.137119,-0.191865,0.106510,0.136572,-0.295279,0.129852,0.039386,-0.191037,0.238307,0.044154,-0.317547,0.106894,0.038930,-0.294607,-0.177186,0.063436,-0.429658,0.565822,0.062747,-0.470991,0.620516,0.071294,0.512619,-0.122056,0.070218,0.553353,0.515819,0.103283,-0.037505,,,
671,6.710000,0.000072,-0.000105,0.000352,1.000000,0.321155,0.078742,0.036488,0.000610,-0.177741,0.063957,-0.429659,0.814963,0.565896,0.062106,-0.470655,0.809097,0.620779,0.071710,0.513324,0.787184,-0.121780,0.069630,0.552779,0.782951,0.515714,0.103534,-0.038022,0.855018,0.524062,0.101513,0.091162,0.000000,-0.006661,0.313158,-0.018640,0.949495,0.155363,0.096858,-0.250309,0.000947,0.256393,0.138205,-0.222714,0.835477,0.236506,0.137512,-0.317751,0.461548,0.192397,0.073767,-0.257461,0.870637,0.034194,0.135648,-0.171734,0.819206,0.129683,0.138081,-0.191546,0.638575,0.108153,0.136611,-0.293843,0.854428,0.129881,0.039436,-0.190287,0.719800,0.239843,0.044579,-0.317256,0.922956,0.108676,0.041779,-0.293698,0.250047,0.259960,0.045006,-0.222699,0.476276,0.013310,0.134814,-0.274409,0.851486,,,,,,,,,,0.255790,0.138256,-0.222455,0.260850,0.046721,-0.223508,0.013047,0.135184,-0.274791,0.234929,0.136854,-0.316439,0.192442,0.073362,-0.257780,0.034720,0.135339,-0.171346,0.130719,0.137181,-0.191092,0.108147,0.136513,-0.294417,0.129585,0.040498,-0.190491,0.239923,0.044478,-0.316976,0.108542,0.038783,-0.293753,-0.177195,0.063458,-0.429641,0.565810,0.062733,-0.471082,0.620529,0.071299,0.512622,-0.122064,0.070187,0.553382,0.515776,0.103266,-0.037511,,,
672,6.720000,0.000072,-0.000077,0.000347,1.000000,0.321133,0.078739,0.036492,0.000617,-0.177790,0.063959,-0.429627,0.814963,0.565846,0.062102,-0.470664,0.809097,0.620783,0.071703,0.513311,0.787184,-0.121774,0.069631,0.552807,0.782951,0.515688,0.103529,-0.038029,0.855018,0.524043,0.101508,0.091154,0.000000,-0.007402,0.313821,-0.017554,0.949291,0.157006,0.096703,-0.249695,0.000960,0.257971,0.138322,-0.222274,0.835477,0.237950,0.137513,-0.317282,0.461548,0.194088,0.073700,-0.256884,0.870637,0.035852,0.135245,-0.170974,0.819206,0.131306,0.137903,-0.190925,0.638575,0.109634,0.136306,-0.293189,0.854428,0.131754,0.039260,-0.189596,0.719800,0.241521,0.044589,-0.316726,0.922956,0.110395,0.041476,-0.292979,0.250047,0.261773,0.045132,-0.222198,0.476276,0.014824,0.134285,-0.273619,0.851486,,,,,,,,,,0.257317,0.138100,-0.221784,0.262091,0.046538,-0.222891,0.014476,0.135138,-0.274296,0.236548,0.136628,-0.315862,0.193730,0.073835,-0.257228,0.036220,0.135432,-0.170760,0.132114,0.137141,-0.190423,0.109715,0.136116,-0.293646,0.132718,0.039566,-0.189791,0.241417,0.044580,-0.316235,0.109856,0.039329,-0.293437,-0.177208,0.063461,-0.429612,0.565743,0.062721,-0.471121,0.620548,0.071299,0.512633,-0.122060,0.070187,0.553414,0.515721,0.103269,-0.037506,,,
673,6.730000,0.000068,-0.000045,0.000347,1.000000,0.321117,0.078749,0.036496,0.000612,-0.177835,0.063967,-0.429591,0.800118,0.565798,0.062108,-0.470676,0.798339,0.620798,0.071716,0.513297,0.799857,-0.121757,0.069645,0.552840,0.781699,0.515667,0.103538,-0.038037,0.854514,0.524031,0.101518,0.091145,0.000000,-0.006827,0.313645,-0.017632,0.949352,0.158393,0.096878,-0.249085,0.000935,0.259368,0.138418,-0.221581,0.745137,0.239384,0.137717,-0.316597,0.436426,0.195466,0.073864,-0.256283,0.873682,0.037228,0.135399,-0.170372,0.883457,0.132691,0.138030,-0.190282,0.722322,0.111058,0.136551,-0.292557,0.868621,0.133088,0.039386,-0.189056,0.727553,0.242908,0.044791,-0.316137,0.864658,0.111771,0.041720,-0.292445,0.359118,0.263123,0.045227,-0.221600,0.579974,0.016240,0.134557,-0.273026,0.766730,,,,,,,,,,0.258494,0.138340,-0.221061,0.263642,0.046656,-0.222314,0.015959,0.135189,-0.273651,0.237790,0.136855,-0.315257,0.195107,0.073679,-0.256587,0.037576,0.135514,-0.170083,0.133471,0.137407,-0.189797,0.110981,0.136663,-0.293064,0.134086,0.039712,-0.189348,0.242909,0.044588,-0.315635,0.111309,0.039226,-0.292818,-0.177221,0.063455,-0.429581,0.565662,0.062753,-0.471141,0.620555,0.071312,0.512650,-0.122024,0.070214,0.553446,0.515690,0.103259,-0.037527,,,
674,6.740000,-0.000038,-0.000036,0.000502,1.000000,0.320999,0.078924,0.036650,0.000782,-0.177957,0.063888,-0.429425,0.800118,0.565675,0.062251,-0.470523,0.798339,0.620691,0.072086,0.513446,0.799857,-0.121862,0.069793,0.553003,0.781699,0.515541,0.103758,-0.037892,0.854514,0.523907,0.101768,0.091290,0.000000,-0.007433,0.314035,-0.017645,0.949219,0.159841,0.096837,-0.248393,0.000893,0.260824,0.138443,-0.221021,0.745137,0.240761,0.137627,-0.316020,0.436426,0.196916,0.073828,-0.255596,0.873682,0.038728,0.135407,-0.169621,0.883457,0.134174,0.138048,-0.189615,0.722322,0.112455,0.136443,-0.291870,0.868621,0.134606,0.039405,-0.188276,0.727553,0.244317,0.044703,-0.315456,0.864658,0.113201,0.041613,-0.291650,0.359118,0.264611,0.045253,-0.220937,0.579974,0.017654,0.134439,-0.272257,0.766730,,,,,,,,,,0.260197,0.138435,-0.220532,0.264943,0.046532,-0.221576,0.017255,0.135201,-0.272884,0.239422,0.136633,-0.314760,0.196653,0.073887,-0.255833,0.039128,0.135632,-0.169377,0.134870,0.137310,-0.189146,0.112449,0.136481,-0.292461,0.135462,0.039529,-0.188566,0.244190,0.044501,-0.314974,0.112965,0.039127,-0.291953,-0.177245,0.063427,-0.429570,0.565602,0.062732,-0.471166,0.620818,0.071698,0.512923,-0.122045,0.070181,0.553455,0.515636,0.103255,-0.037545,0.522438,0.102821,0.092413
675,6.750000,0.000012,0.000015,0.000491,1.000000,0.321075,0.078873,0.036555,0.000570,-0.177929,0.063894,-0.429471,0.793721,0.565700,0.062245,-0.470645,0.756966,0.620816,0.071981,0.513320,0.878027,-0.121734,0.069701,0.552952,0.806477,0.515610,0.103710,-0.038005,0.844930,0.523989,0.101707,0.091177,0.000000,-0.007413,0.314455,-0.017605,0.949080,0.161341,0.097000,-0.247763,0.000956,0.262346,0.138610,-0.220478,0.757616,0.242199,0.137799,-0.315459,0.432467,0.198411,0.073993,-0.255001,0.887606,0.040296,0.135558,-0.168881,0.883478,0.135724,0.138205,-0.188960,0.730138,0.113915,0.136607,-0.291195,0.809452,0.136163,0.039562,-0.187629,0.676534,0.245760,0.044875,-0.314905,0.848093,0.114666,0.041777,-0.290983,0.310125,0.266138,0.045420,-0.220404,0.759921,0.019131,0.134597,-0.271498,0.795162,,,,,,,,,,0.261624,0.138314,-0.219903,0.266281,0.046146,-0.221016,0.018787,0.135083,-0.272061,0.240646,0.137085,-0.313965,0.197997,0.073923,-0.255163,0.040524,0.135320,-0.168552,0.136747,0.138049,-0.188653,0.113874,0.136807,-0.291930,0.137301,0.040139,-0.187841,0.245764,0.044573,-0.314377,0.114163,0.039081,-0.291288,-0.177247,0.063440,-0.429570,0.565338,0.063004,-0.471132,0.620811,0.071699,0.512922,-0.122056,0.070175,0.553472,0.515600,0.103261,-0.037577,,,
676,6.760000,0.000205,0.000049,0.000393,1.000000,0.320827,0.078967,0.036594,0.000852,-0.178212,0.064265,-0.429403,0.678445,0.565414,0.062486,-0.470629,0.754731,0.620599,0.071832,0.513336,0.783608,-0.121948,0.069682,0.553019,0.830077,0.515362,0.103794,-0.037969,0.830197,0.523749,0.101740,0.091211,0.471586,-0.007116,0.315043,-0.017588,0.948888,0.162811,0.096816,-0.246960,0.000925,0.263857,0.138392,-0.219775,0.811909,0.243592,0.137641,-0.314732,0.444166,0.199868,0.073807,-0.254257,0.908986,0.041870,0.135347,-0.167908,0.907159,0.137273,0.137991,-0.188101,0.761467,0.115338,0.136457,-0.290311,0.844247,0.137696,0.039347,-0.186829,0.719215,0.247139,0.044716,-0.314237,0.853514,0.116073,0.041627,-0.290156,0.340708,0.267633,0.045202,-0.219761,0.709581,0.020578,0.134451,-0.270499,0.742711,,,,,,,,,,0.263282,0.138300,-0.219298,0.267739,0.046100,-0.220490,0.020203,0.135170,-0.271132,0.242019,0.136988,-0.313302,0.199702,0.073564,-0.254472,0.042198,0.135366,-0.167736,0.137965,0.137458,-0.187717,0.115259,0.136572,-0.290918,0.138733,0.039771,-0.186918,0.247114,0.044526,-0.313683,0.115497,0.039067,-0.290415,-0.177235,0.063447,-0.429578,0.565188,0.063230,-0.471227,0.620552,0.071313,0.512645,-0.122076,0.070193,0.553448,0.515567,0.103261,-0.037602,0.522407,0.102832,0.092425
677,6.770000,0.000220,0.000073,0.000377,1.000000,0.320795,0.078966,0.036571,0.000851,-0.178267,0.064294,-0.429403,0.678445,0.565356,0.062493,-0.470664,0.754731,0.620589,0.071807,0.513298,0.783608,-0.121956,0.069679,0.553017,0.830077,0.515326,0.103790,-0.038001,0.830197,0.523720,0.101731,0.091179,0.471586,-0.007699,0.315769,-0.017770,0.948639,0.164302,0.096742,-0.246147,0.000957,0.265390,0.138351,-0.219168,0.811909,0.244978,0.137487,-0.314092,0.444166,0.201347,0.073725,-0.253474,0.908986,0.043483,0.135368,-0.166952,0.907159,0.138855,0.137987,-0.187297,0.761467,0.116762,0.136331,-0.289471,0.844247,0.139281,0.039345,-0.185908,0.719215,0.248526,0.044562,-0.313491,0.853514,0.117498,0.041501,-0.289203,0.340708,0.269166,0.045161,-0.219048,0.709581,0.022033,0.134348,-0.269509,0.742711,,,,,,,,,,0.264746,0.138156,-0.218714,0.269518,0.046255,-0.219767,0.021611,0.135165,-0.270196,0.243514,0.136952,-0.312731,0.201010,0.073758,-0.253718,0.043738,0.135526,-0.166690,0.139595,0.137307,-0.186811,0.116990,0.136038,-0.289955,0.140294,0.039816,-0.186240,0.248445,0.044408,-0.313036,0.116913,0.038993,-0.289551,-0.177239,0.063434,-0.429600,0.565096,0.063238,-0.471238,0.620550,0.071313,0.512635,-0.122092,0.070186,0.553427,0.515536,0.103246,-0.037648,0.522404,0.102839,0.092407
678,6.780000,0.000178,0.000066,0.000347,1.000000,0.320918,0.078819,0.036432,0.000628,-0.178139,0.064139,-0.429548,0.712105,0.565485,0.062289,-0.470799,0.720431,0.620705,0.071683,0.513164,0.831017,-0.121841,0.069603,0.552872,0.794652,0.515451,0.103625,-0.038140,0.852601,0.523843,0.101577,0.091040,0.000000,-0.007511,0.317191,-0.018456,0.948152,0.165610,0.096607,-0.245404,0.000949,0.266838,0.138069,-0.218729,0.732008,0.246142,0.137232,-0.313592,0.470093,0.202600,0.073535,-0.252841,0.895305,0.045085,0.135412,-0.165851,0.901342,0.140399,0.137891,-0.186481,0.762142,0.117998,0.136264,-0.288588,0.865594,0.140685,0.039248,-0.185089,0.740211,0.249556,0.044302,-0.312998,0.560204,0.118596,0.041433,-0.288319,0.409885,0.270479,0.044873,-0.218617,0.604935,0.023327,0.134420,-0.268343,0.704148,,,,,,,,,,0.266079,0.138391,-0.218044,0.270698,0.046133,-0.219546,0.023108,0.135264,-0.269144,0.244644,0.137025,-0.312106,0.202386,0.073697,-0.253163,0.045433,0.135501,-0.165689,0.140987,0.137448,-0.185878,0.118191,0.136325,-0.289086,0.141693,0.039416,-0.185280,0.249052,0.042780,-0.312274,0.118342,0.039132,-0.288779,-0.177238,0.063426,-0.429631,0.565045,0.063225,-0.471224,0.620538,0.071306,0.512628,-0.122107,0.070165,0.553408,0.515497,0.103241,-0.037695,,,
679,6.790000,0.000179,0.000088,0.000319,1.000000,0.320892,0.078821,0.036416,0.000621,-0.178185,0.064170,-0.429542,0.712105,0.565437,0.062278,-0.470825,0.720431,0.620700,0.071666,0.513135,0.831017,-0.121845,0.069628,0.552876,0.794652,0.515424,0.103616,-0.038163,0.852601,0.523821,0.101567,0.091016,0.000000,-0.006832,0.317659,-0.017592,0.948017,0.167117,0.096792,-0.244628,0.000876,0.268322,0.138325,-0.217974,0.732008,0.247536,0.137638,-0.312818,0.470093,0.204128,0.073778,-0.252143,0.895305,0.046623,0.135305,-0.164887,0.901342,0.141914,0.137936,-0.185604,0.762142,0.119417,0.136471,-0.287693,0.865594,0.142320,0.039291,-0.184395,0.740211,0.251061,0.044712,-0.312400,0.560204,0.120129,0.041641,-0.287600,0.409885,0.272074,0.045134,-0.218038,0.604935,0.024767,0.134477,-0.267360,0.704148,,,,,,,,,,0.267787,0.138218,-0.217501,0.272491,0.046530,-0.218705,0.024429,0.135217,-0.267968,0.246074,0.137118,-0.311598,0.203782,0.073657,-0.252474,0.046953,0.135339,-0.164645,0.142745,0.137082,-0.185060,0.119335,0.136601,-0.288308,0.143410,0.039838,-0.184710,0.250982,0.044477,-0.311927,0.119945,0.039246,-0.287730,-0.177246,0.063444,-0.429638,0.564958,0.063206,-0.471212,0.620543,0.071300,0.512620,-0.122107,0.070173,0.553386,0.515473,0.103236,-0.037741,,,
680,6.800000,-0.000005,0.000077,0.000456,1.000000,0.320833,0.078934,0.036585,0.000777,-0.178230,0.063975,-0.429378,0.711984,0.565393,0.062272,-0.470645,0.815740,0.620633,0.072037,0.513313,0.856537,-0.121912,0.069810,0.553038,0.864926,0.515360,0.103755,-0.038000,0.858060,0.523755,0.101756,0.091181,0.472933,-0.007134,0.319122,-0.017933,0.947517,0.168540,0.096779,-0.243871,0.000958,0.269847,0.138282,-0.217560,0.741290,0.248766,0.137535,-0.312339,0.470226,0.205515,0.073741,-0.251483,0.901462,0.048312,0.135411,-0.163786,0.909142,0.143540,0.137980,-0.184799,0.690139,0.120726,0.136450,-0.286817,0.881961,0.143901,0.039335,-0.183518,0.741357,0.252247,0.044607,-0.311863,0.856442,0.121391,0.041619,-0.286655,0.359427,0.273553,0.045089,-0.217567,0.617489,0.026138,0.134517,-0.266190,0.740510,,,,,,,,,,0.268972,0.138189,-0.217016,0.273867,0.046417,-0.218259,0.025874,0.135327,-0.266783,0.247262,0.137062,-0.310923,0.205246,0.073718,-0.251770,0.048547,0.135561,-0.163553,0.144528,0.137293,-0.184501,0.120771,0.136364,-0.287279,0.144898,0.039426,-0.183779,0.252133,0.044367,-0.311354,0.120926,0.039135,-0.287079,-0.177249,0.063429,-0.429637,0.565090,0.062743,-0.471123,0.620806,0.071686,0.512893,-0.122090,0.070177,0.553393,0.515456,0.103242,-0.037777,0.522389,0.102835,0.092370
681,6.810000,0.000087,0.000094,0.000304,1.000000,0.320903,0.078737,0.036426,0.000605,-0.178180,0.064015,-0.429523,0.711984,0.565441,0.062094,-0.470815,0.815740,0.620716,0.071661,0.513143,0.856537,-0.121828,0.069652,0.552893,0.864926,0.515435,0.103513,-0.038160,0.858060,0.523834,0.101487,0.091020,0.472933,-0.006573,0.320323,-0.017204,0.947129,0.169909,0.096914,-0.242998,0.000878,0.271241,0.138477,-0.216877,0.741290,0.249923,0.137857,-0.311604,0.470226,0.206888,0.073925,-0.250739,0.901462,0.049845,0.135301,-0.162551,0.909142,0.145017,0.137998,-0.183800,0.690139,0.121948,0.136605,-0.285761,0.881961,0.145478,0.039352,-0.182674,0.741357,0.253497,0.044933,-0.311282,0.856442,0.122708,0.041775,-0.285750,0.359427,0.275039,0.045288,-0.217039,0.617489,0.027415,0.134546,-0.264900,0.740510,,,,,,,,,,0.270693,0.138084,-0.216472,0.275262,0.046241,-0.217578,0.027041,0.135347,-0.265659,0.248583,0.138290,-0.310719,0.206592,0.073864,-0.251039,0.050225,0.135458,-0.162330,0.145709,0.137126,-0.183464,0.122077,0.136398,-0.286311,0.146467,0.039679,-0.182858,0.253399,0.044581,-0.310622,0.122318,0.038993,-0.285883,-0.177271,0.063417,-0.429626,0.565060,0.062726,-0.471073,0.620560,0.071306,0.512611,-0.122082,0.070170,0.553408,0.515425,0.103243,-0.037794,,,
682,6.820000,0.000250,0.000171,0.000458,1.000000,0.320890,0.078731,0.036464,0.000646,-0.178260,0.064006,-0.429413,0.710919,0.565355,0.062328,-0.470819,0.799345,0.620779,0.071593,0.513133,0.844164,-0.121758,0.069342,0.552996,0.784701,0.515403,0.103591,-0.038144,0.880210,0.523822,0.101526,0.091034,0.000000,-0.006783,0.321410,-0.017760,0.946749,0.171204,0.096713,-0.242096,0.000871,0.272635,0.138199,-0.216239,0.808386,0.251098,0.137531,-0.310916,0.521052,0.208143,0.073684,-0.249906,0.890262,0.051361,0.135272,-0.161400,0.906355,0.146487,0.137863,-0.182870,0.730884,0.123182,0.136418,-0.284778,0.874283,0.146858,0.039218,-0.181674,0.763437,0.254585,0.044603,-0.310535,0.852858,0.123852,0.041588,-0.284700,0.365908,0.276345,0.045006,-0.216342,0.665894,0.028695,0.134464,-0.263697,0.731878,,,,,,,,,,0.272043,0.138200,-0.215752,0.276549,0.046032,-0.217173,0.028380,0.135230,-0.264379,0.249566,0.137457,-0.309767,0.207923,0.073382,-0.250136,0.051678,0.135414,-0.161259,0.147252,0.137310,-0.182353,0.123342,0.136322,-0.285245,0.147746,0.039473,-0.181878,0.254475,0.044372,-0.310005,0.123386,0.039119,-0.285046,-0.177277,0.063426,-0.429600,0.564964,0.062978,-0.471082,0.620576,0.071309,0.512616,-0.122018,0.069852,0.553639,0.515410,0.103226,-0.037834,,,
683,6.830000,0.000214,0.000162,0.000309,1.000000,0.320838,0.078850,0.036481,0.000595,-0.178309,0.064241,-0.429404,0.710919,0.565307,0.062339,-0.470798,0.799345,0.620716,0.071656,0.513155,0.844164,-0.121822,0.069629,0.553005,0.784701,0.515359,0.103647,-0.038126,0.880210,0.523776,0.101588,0.091052,0.000000,-0.006871,0.322725,-0.017049,0.946315,0.172459,0.096854,-0.241271,0.000858,0.273904,0.138470,-0.215682,0.808386,0.252105,0.137803,-0.310299,0.521052,0.209408,0.073877,-0.249191,0.890262,0.052788,0.135221,-0.160229,0.906355,0.147850,0.137950,-0.181963,0.730884,0.124264,0.136507,-0.283806,0.874283,0.148360,0.039305,-0.180801,0.763437,0.255720,0.044881,-0.309959,0.852858,0.125064,0.041677,-0.283761,0.365908,0.277742,0.045282,-0.215827,0.665894,0.029839,0.134416,-0.262463,0.731878,,,,,,,,,,0.273142,0.138192,-0.215147,0.277915,0.046190,-0.216514,0.029602,0.135227,-0.263091,0.251026,0.138476,-0.309507,0.209155,0.073643,-0.249426,0.053137,0.135388,-0.159956,0.148739,0.136874,-0.181523,0.124341,0.136346,-0.284398,0.149387,0.039830,-0.180989,0.255689,0.044446,-0.309366,0.124634,0.039240,-0.284135,-0.177269,0.063432,-0.429575,0.564741,0.063319,-0.470902,0.620597,0.071313,0.512635,-0.122063,0.070172,0.553457,0.515393,0.103237,-0.037836,,,
684,6.840000,0.000041,0.000139,0.000476,1.000000,0.320916,0.078869,0.036540,0.000531,-0.178204,0.063932,-0.429363,0.727280,0.565414,0.062263,-0.470721,0.760444,0.620774,0.071940,0.513231,0.900919,-0.121766,0.069679,0.553047,0.824363,0.515432,0.103704,-0.038066,0.869034,0.523844,0.101693,0.091113,0.000000,-0.007251,0.324214,-0.017838,0.945788,0.173785,0.096693,-0.240398,0.000851,0.275365,0.138209,-0.215180,0.757629,0.253266,0.137459,-0.309726,0.521061,0.210680,0.073660,-0.248408,0.886098,0.054421,0.135311,-0.159025,0.921104,0.149417,0.137891,-0.181062,0.795719,0.125508,0.136358,-0.282828,0.845367,0.149804,0.039247,-0.179784,0.773496,0.256763,0.044532,-0.309287,0.798455,0.126186,0.041528,-0.282673,0.320201,0.279082,0.045016,-0.215226,0.671955,0.031148,0.134414,-0.261184,0.752871,,,,,,,,,,0.274707,0.137886,-0.214545,0.279129,0.046025,-0.216062,0.030659,0.134994,-0.261819,0.252022,0.138613,-0.308837,0.210574,0.073311,-0.248682,0.054623,0.135413,-0.158804,0.150188,0.137709,-0.180860,0.125761,0.136139,-0.283348,0.150703,0.039182,-0.179873,0.256518,0.044149,-0.308621,0.125933,0.038823,-0.282803,-0.177262,0.063422,-0.429568,0.564844,0.063017,-0.470877,0.620855,0.071714,0.512916,-0.122080,0.070127,0.553487,0.515371,0.103224,-0.037865,,,
685,6.850000,0.000152,0.000138,0.000311,1.000000,0.320867,0.078786,0.036489,0.000580,-0.178257,0.064117,-0.429419,0.727280,0.565361,0.062212,-0.470775,0.760444,0.620722,0.071653,0.513178,0.900919,-0.121819,0.069628,0.552993,0.824363,0.515392,0.103574,-0.038111,0.869034,0.523802,0.101532,0.091068,0.000000,-0.006188,0.325708,-0.017523,0.945288,0.174917,0.096647,-0.239491,0.000921,0.276580,0.138093,-0.214496,0.757629,0.254187,0.137559,-0.308974,0.521061,0.211783,0.073627,-0.247668,0.886098,0.055813,0.135096,-0.157659,0.921104,0.150740,0.137714,-0.179986,0.795719,0.126513,0.136414,-0.281680,0.845367,0.151117,0.039067,-0.178933,0.773496,0.257672,0.044631,-0.308756,0.798455,0.127179,0.041583,-0.281742,0.320201,0.280285,0.044899,-0.214764,0.671955,0.032220,0.134433,-0.259747,0.752871,,,,,,,,,,0.275859,0.137897,-0.214072,0.280274,0.045729,-0.215557,0.031870,0.135222,-0.260409,0.252760,0.137092,-0.307756,0.211530,0.073640,-0.247897,0.056157,0.135121,-0.157495,0.151500,0.137200,-0.179618,0.126704,0.136380,-0.282278,0.152013,0.039348,-0.178898,0.257739,0.044507,-0.308191,0.126682,0.039031,-0.282053,-0.177247,0.063430,-0.429560,0.564893,0.062964,-0.470817,0.620592,0.071320,0.512659,-0.122056,0.070161,0.553458,0.515375,0.103216,-0.037901,,,
686,6.860000,0.000163,0.000126,0.000324,1.000000,0.320877,0.078773,0.036505,0.000577,-0.178235,0.064102,-0.429414,0.697452,0.565383,0.062218,-0.470753,0.783247,0.620721,0.071637,0.513202,0.840167,-0.121821,0.069592,0.552998,0.814569,0.515403,0.103568,-0.038090,0.897803,0.523810,0.101523,0.091089,0.000000,-0.005980,0.327257,-0.017771,0.944749,0.175993,0.096633,-0.238673,0.000891,0.277764,0.138007,-0.213999,0.793768,0.255062,0.137514,-0.308404,0.551677,0.212818,0.073592,-0.246977,0.934151,0.057182,0.135136,-0.156441,0.886302,0.152037,0.137699,-0.179078,0.731416,0.127477,0.136443,-0.280693,0.854759,0.152354,0.039052,-0.178053,0.647033,0.258488,0.044583,-0.308223,0.820844,0.128082,0.041612,-0.280783,0.372031,0.281408,0.044811,-0.214305,0.707561,0.033255,0.134517,-0.258452,0.760465,,,,,,,,,,0.277134,0.137832,-0.213496,0.281401,0.045564,-0.215200,0.032856,0.135137,-0.259064,0.253604,0.137378,-0.307367,0.212787,0.073722,-0.247204,0.057560,0.135273,-0.156231,0.152675,0.136936,-0.178673,0.127529,0.136471,-0.281271,0.153617,0.039661,-0.178215,0.258501,0.044277,-0.307575,0.127831,0.039125,-0.281022,-0.177230,0.063444,-0.429555,0.564926,0.062955,-0.470743,0.620584,0.071317,0.512665,-0.122049,0.070115,0.553472,0.515376,0.103198,-0.037920,,,
