timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2,sweep_step,sweep_dir,sweep_cycle
2026-06-19 14:55:17.367616,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.372925,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.380345,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.385736,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.391328,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.396557,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.401736,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.406975,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.413312,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.419858,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.425053,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.430177,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.435385,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.445066,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.451141,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.456293,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.461483,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.466698,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.472327,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.477616,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.482980,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.488252,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.493499,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.501184,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.506866,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.512360,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.518255,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.523463,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.528715,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.534459,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.539753,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
2026-06-19 14:55:17.547521,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,0,asc,0
